run_id,campaign_id,configuration,repo,scenario,repetition,finding_id,ground_truth_id,method,branch_created,pr_created,tests_returncode,human_review_required,status,time_to_patch_pr_seconds,time_to_green_patch_seconds
20260713T213253723560Z_C5_SecFlowOps_full_beta_vulnerable_dependency_r3,full_protocol_20260713_rigorous,C5_SecFlowOps,full_beta_vulnerable_dependency,vulnerable_dependency,3,20260713T213253723560Z_C5_SecFlowOps_full_beta_vulnerable_dependency_r3:trivy:vuln:CVE-2019-14234:django:requirements.txt,,dependency_update,local-only-no-git-push,False,0,True,patched_local_workspace,0.0,0.0
20260713T213336891961Z_C0_BuildOnly_full_beta_fake_secret_r3,full_protocol_20260713_rigorous,C0_BuildOnly,full_beta_fake_secret,fake_secret,3,,,not_applicable,,,,,no_remediation_event,0.0,0.0
20260713T213337157147Z_C1_NonBlockingScanning_full_beta_fake_secret_r3,full_protocol_20260713_rigorous,C1_NonBlockingScanning,full_beta_fake_secret,fake_secret,3,,,not_applicable,,,,,no_remediation_event,0.0,0.0
20260713T213359326026Z_C2_AutoScanning_full_beta_fake_secret_r3,full_protocol_20260713_rigorous,C2_AutoScanning,full_beta_fake_secret,fake_secret,3,,,not_applicable,,,,,no_remediation_event,0.0,0.0
20260713T213420896757Z_C3_PolicyOnly_full_beta_fake_secret_r3,full_protocol_20260713_rigorous,C3_PolicyOnly,full_beta_fake_secret,fake_secret,3,,,not_applicable,,,,,no_remediation_event,0.0,0.0
20260713T213442905373Z_C4_AgentsOnly_full_beta_fake_secret_r3,full_protocol_20260713_rigorous,C4_AgentsOnly,full_beta_fake_secret,fake_secret,3,20260713T213442905373Z_C4_AgentsOnly_full_beta_fake_secret_r3:gitleaks:secflowops-fake-aws-access-key:C:/Users/User/Downloads/Compressed/DevSecOps8Abdoul/SecFlowOps/data/raw/20260713T213442905373Z_C4_AgentsOnly_full_beta_fake_secret_r3/workspace/.env.test:2,GT-SECRET-AWS-001-full_beta_fake_secret,rule_based_agent,local-only-no-git-push,False,0,True,patched_local_workspace,0.0,0.0
20260713T213537357053Z_C5_SecFlowOps_full_beta_fake_secret_r3,full_protocol_20260713_rigorous,C5_SecFlowOps,full_beta_fake_secret,fake_secret,3,20260713T213537357053Z_C5_SecFlowOps_full_beta_fake_secret_r3:gitleaks:secflowops-fake-aws-access-key:C:/Users/User/Downloads/Compressed/DevSecOps8Abdoul/SecFlowOps/data/raw/20260713T213537357053Z_C5_SecFlowOps_full_beta_fake_secret_r3/workspace/.env.test:2,GT-SECRET-AWS-001-full_beta_fake_secret,rule_based_agent,local-only-no-git-push,False,0,True,patched_local_workspace,0.0,0.0
20260713T213634078469Z_C0_BuildOnly_full_beta_sast_reflected_xss_r3,full_protocol_20260713_rigorous,C0_BuildOnly,full_beta_sast_reflected_xss,sast_reflected_xss,3,,,not_applicable,,,,,no_remediation_event,0.0,0.0
20260713T213635107984Z_C1_NonBlockingScanning_full_beta_sast_reflected_xss_r3,full_protocol_20260713_rigorous,C1_NonBlockingScanning,full_beta_sast_reflected_xss,sast_reflected_xss,3,,,not_applicable,,,,,no_remediation_event,0.0,0.0
20260713T213729469345Z_C2_AutoScanning_full_beta_sast_reflected_xss_r3,full_protocol_20260713_rigorous,C2_AutoScanning,full_beta_sast_reflected_xss,sast_reflected_xss,3,,,not_applicable,,,,,no_remediation_event,0.0,0.0
20260713T224317523291Z_C3_PolicyOnly_full_beta_sast_reflected_xss_r3,full_protocol_20260713_rigorous,C3_PolicyOnly,full_beta_sast_reflected_xss,sast_reflected_xss,3,,,not_applicable,,,,,no_remediation_event,0.0,0.0
20260713T224422663838Z_C4_AgentsOnly_full_beta_sast_reflected_xss_r3,full_protocol_20260713_rigorous,C4_AgentsOnly,full_beta_sast_reflected_xss,sast_reflected_xss,3,20260713T224422663838Z_C4_AgentsOnly_full_beta_sast_reflected_xss_r3:semgrep:SecFlowOps.scanners.semgrep.secflowops.reflected-html:C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T224422663838Z_C4_AgentsOnly_full_beta_sast_reflected_xss_r3\workspace\app.py:8,GT-SAST-XSS-001-full_beta_sast_reflected_xss,rule_based_agent,local-only-no-git-push,False,0,True,patched_local_workspace,0.0,0.0
20260713T224547435805Z_C5_SecFlowOps_full_beta_sast_reflected_xss_r3,full_protocol_20260713_rigorous,C5_SecFlowOps,full_beta_sast_reflected_xss,sast_reflected_xss,3,20260713T224547435805Z_C5_SecFlowOps_full_beta_sast_reflected_xss_r3:semgrep:SecFlowOps.scanners.semgrep.secflowops.reflected-html:C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T224547435805Z_C5_SecFlowOps_full_beta_sast_reflected_xss_r3\workspace\app.py:8,GT-SAST-XSS-001-full_beta_sast_reflected_xss,rule_based_agent,local-only-no-git-push,False,0,True,patched_local_workspace,0.0,0.0
20260713T224649985868Z_C0_BuildOnly_full_beta_sast_sql_injection_r3,full_protocol_20260713_rigorous,C0_BuildOnly,full_beta_sast_sql_injection,sast_sql_injection,3,,,not_applicable,,,,,no_remediation_event,0.0,0.0
20260713T224650266196Z_C1_NonBlockingScanning_full_beta_sast_sql_injection_r3,full_protocol_20260713_rigorous,C1_NonBlockingScanning,full_beta_sast_sql_injection,sast_sql_injection,3,,,not_applicable,,,,,no_remediation_event,0.0,0.0
20260713T224716123610Z_C2_AutoScanning_full_beta_sast_sql_injection_r3,full_protocol_20260713_rigorous,C2_AutoScanning,full_beta_sast_sql_injection,sast_sql_injection,3,,,not_applicable,,,,,no_remediation_event,0.0,0.0
20260713T224749983861Z_C3_PolicyOnly_full_beta_sast_sql_injection_r3,full_protocol_20260713_rigorous,C3_PolicyOnly,full_beta_sast_sql_injection,sast_sql_injection,3,,,not_applicable,,,,,no_remediation_event,0.0,0.0
20260713T224831902189Z_C4_AgentsOnly_full_beta_sast_sql_injection_r3,full_protocol_20260713_rigorous,C4_AgentsOnly,full_beta_sast_sql_injection,sast_sql_injection,3,20260713T224831902189Z_C4_AgentsOnly_full_beta_sast_sql_injection_r3:semgrep:SecFlowOps.scanners.semgrep.secflowops.formatted-sql:C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T224831902189Z_C4_AgentsOnly_full_beta_sast_sql_injection_r3\workspace\app.py:17,GT-SAST-SQLI-001-full_beta_sast_sql_injection,rule_based_agent,local-only-no-git-push,False,0,True,patched_local_workspace,0.0,0.0
20260713T224928275402Z_C5_SecFlowOps_full_beta_sast_sql_injection_r3,full_protocol_20260713_rigorous,C5_SecFlowOps,full_beta_sast_sql_injection,sast_sql_injection,3,20260713T224928275402Z_C5_SecFlowOps_full_beta_sast_sql_injection_r3:semgrep:SecFlowOps.scanners.semgrep.secflowops.formatted-sql:C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T224928275402Z_C5_SecFlowOps_full_beta_sast_sql_injection_r3\workspace\app.py:17,GT-SAST-SQLI-001-full_beta_sast_sql_injection,rule_based_agent,local-only-no-git-push,False,0,True,patched_local_workspace,0.0,0.0
20260713T225009609763Z_C0_BuildOnly_full_beta_docker_misconfiguration_r3,full_protocol_20260713_rigorous,C0_BuildOnly,full_beta_docker_misconfiguration,docker_misconfiguration,3,,,not_applicable,,,,,no_remediation_event,0.0,0.0
20260713T225009884253Z_C1_NonBlockingScanning_full_beta_docker_misconfiguration_r3,full_protocol_20260713_rigorous,C1_NonBlockingScanning,full_beta_docker_misconfiguration,docker_misconfiguration,3,,,not_applicable,,,,,no_remediation_event,0.0,0.0
20260713T225031110672Z_C2_AutoScanning_full_beta_docker_misconfiguration_r3,full_protocol_20260713_rigorous,C2_AutoScanning,full_beta_docker_misconfiguration,docker_misconfiguration,3,,,not_applicable,,,,,no_remediation_event,0.0,0.0
20260713T225052147379Z_C3_PolicyOnly_full_beta_docker_misconfiguration_r3,full_protocol_20260713_rigorous,C3_PolicyOnly,full_beta_docker_misconfiguration,docker_misconfiguration,3,,,not_applicable,,,,,no_remediation_event,0.0,0.0
20260713T225113424552Z_C4_AgentsOnly_full_beta_docker_misconfiguration_r3,full_protocol_20260713_rigorous,C4_AgentsOnly,full_beta_docker_misconfiguration,docker_misconfiguration,3,20260713T225113424552Z_C4_AgentsOnly_full_beta_docker_misconfiguration_r3:trivy:misconfig:DS-0002:Dockerfile:5,GT-IAC-DOCKER-001-full_beta_docker_misconfiguration,rule_based_agent,local-only-no-git-push,False,0,True,patched_local_workspace,0.0,0.0
20260713T225155957135Z_C5_SecFlowOps_full_beta_docker_misconfiguration_r3,full_protocol_20260713_rigorous,C5_SecFlowOps,full_beta_docker_misconfiguration,docker_misconfiguration,3,20260713T225155957135Z_C5_SecFlowOps_full_beta_docker_misconfiguration_r3:trivy:misconfig:DS-0002:Dockerfile:5,GT-IAC-DOCKER-001-full_beta_docker_misconfiguration,rule_based_agent,local-only-no-git-push,False,0,True,patched_local_workspace,0.0,0.0
20260713T225238991282Z_C0_BuildOnly_full_beta_k8s_misconfiguration_r3,full_protocol_20260713_rigorous,C0_BuildOnly,full_beta_k8s_misconfiguration,k8s_misconfiguration,3,,,not_applicable,,,,,no_remediation_event,0.0,0.0
20260713T225239276697Z_C1_NonBlockingScanning_full_beta_k8s_misconfiguration_r3,full_protocol_20260713_rigorous,C1_NonBlockingScanning,full_beta_k8s_misconfiguration,k8s_misconfiguration,3,,,not_applicable,,,,,no_remediation_event,0.0,0.0
20260713T225301215816Z_C2_AutoScanning_full_beta_k8s_misconfiguration_r3,full_protocol_20260713_rigorous,C2_AutoScanning,full_beta_k8s_misconfiguration,k8s_misconfiguration,3,,,not_applicable,,,,,no_remediation_event,0.0,0.0
20260713T225327925813Z_C3_PolicyOnly_full_beta_k8s_misconfiguration_r3,full_protocol_20260713_rigorous,C3_PolicyOnly,full_beta_k8s_misconfiguration,k8s_misconfiguration,3,,,not_applicable,,,,,no_remediation_event,0.0,0.0
20260713T225410423849Z_C4_AgentsOnly_full_beta_k8s_misconfiguration_r3,full_protocol_20260713_rigorous,C4_AgentsOnly,full_beta_k8s_misconfiguration,k8s_misconfiguration,3,20260713T225410423849Z_C4_AgentsOnly_full_beta_k8s_misconfiguration_r3:trivy:misconfig:KSV-0001:k8s/deployment.yaml:16,GT-IAC-K8S-001-full_beta_k8s_misconfiguration,rule_based_agent,local-only-no-git-push,False,0,True,patched_local_workspace,0.0,0.0
20260713T225507932827Z_C5_SecFlowOps_full_beta_k8s_misconfiguration_r3,full_protocol_20260713_rigorous,C5_SecFlowOps,full_beta_k8s_misconfiguration,k8s_misconfiguration,3,20260713T225507932827Z_C5_SecFlowOps_full_beta_k8s_misconfiguration_r3:trivy:misconfig:KSV-0001:k8s/deployment.yaml:16,GT-IAC-K8S-001-full_beta_k8s_misconfiguration,rule_based_agent,local-only-no-git-push,False,0,True,patched_local_workspace,0.0,0.0
20260713T225550574581Z_C0_BuildOnly_full_beta_multi_layer_r3,full_protocol_20260713_rigorous,C0_BuildOnly,full_beta_multi_layer,multi_layer,3,,,not_applicable,,,,,no_remediation_event,0.0,0.0
20260713T225550834456Z_C1_NonBlockingScanning_full_beta_multi_layer_r3,full_protocol_20260713_rigorous,C1_NonBlockingScanning,full_beta_multi_layer,multi_layer,3,,,not_applicable,,,,,no_remediation_event,0.0,0.0
20260713T225615482416Z_C2_AutoScanning_full_beta_multi_layer_r3,full_protocol_20260713_rigorous,C2_AutoScanning,full_beta_multi_layer,multi_layer,3,,,not_applicable,,,,,no_remediation_event,0.0,0.0
20260713T225655949941Z_C3_PolicyOnly_full_beta_multi_layer_r3,full_protocol_20260713_rigorous,C3_PolicyOnly,full_beta_multi_layer,multi_layer,3,,,not_applicable,,,,,no_remediation_event,0.0,0.0
20260713T225733363297Z_C4_AgentsOnly_full_beta_multi_layer_r3,full_protocol_20260713_rigorous,C4_AgentsOnly,full_beta_multi_layer,multi_layer,3,20260713T225733363297Z_C4_AgentsOnly_full_beta_multi_layer_r3:trivy:vuln:CVE-2019-14234:django:requirements.txt,,dependency_update,local-only-no-git-push,False,0,True,patched_local_workspace,0.0,0.0
20260713T225733363297Z_C4_AgentsOnly_full_beta_multi_layer_r3,full_protocol_20260713_rigorous,C4_AgentsOnly,full_beta_multi_layer,multi_layer,3,20260713T225733363297Z_C4_AgentsOnly_full_beta_multi_layer_r3:trivy:misconfig:DS-0002:Dockerfile:5,GT-IAC-DOCKER-001-full_beta_multi_layer,rule_based_agent,local-only-no-git-push,False,0,True,patched_local_workspace,0.0,0.0
20260713T225733363297Z_C4_AgentsOnly_full_beta_multi_layer_r3,full_protocol_20260713_rigorous,C4_AgentsOnly,full_beta_multi_layer,multi_layer,3,20260713T225733363297Z_C4_AgentsOnly_full_beta_multi_layer_r3:trivy:misconfig:KSV-0001:k8s/deployment.yaml:16,GT-IAC-K8S-001-full_beta_multi_layer,rule_based_agent,local-only-no-git-push,False,0,True,patched_local_workspace,0.0,0.0
20260713T225733363297Z_C4_AgentsOnly_full_beta_multi_layer_r3,full_protocol_20260713_rigorous,C4_AgentsOnly,full_beta_multi_layer,multi_layer,3,20260713T225733363297Z_C4_AgentsOnly_full_beta_multi_layer_r3:semgrep:SecFlowOps.scanners.semgrep.secflowops.reflected-html:C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T225733363297Z_C4_AgentsOnly_full_beta_multi_layer_r3\workspace\app.py:8,GT-SAST-XSS-001-full_beta_multi_layer,rule_based_agent,local-only-no-git-push,False,0,True,patched_local_workspace,0.0,0.0
20260713T225733363297Z_C4_AgentsOnly_full_beta_multi_layer_r3,full_protocol_20260713_rigorous,C4_AgentsOnly,full_beta_multi_layer,multi_layer,3,20260713T225733363297Z_C4_AgentsOnly_full_beta_multi_layer_r3:gitleaks:secflowops-fake-aws-access-key:C:/Users/User/Downloads/Compressed/DevSecOps8Abdoul/SecFlowOps/data/raw/20260713T225733363297Z_C4_AgentsOnly_full_beta_multi_layer_r3/workspace/.env.test:2,GT-SECRET-AWS-001-full_beta_multi_layer,rule_based_agent,local-only-no-git-push,False,0,True,patched_local_workspace,0.0,0.0
20260713T225820261830Z_C5_SecFlowOps_full_beta_multi_layer_r3,full_protocol_20260713_rigorous,C5_SecFlowOps,full_beta_multi_layer,multi_layer,3,20260713T225820261830Z_C5_SecFlowOps_full_beta_multi_layer_r3:trivy:vuln:CVE-2019-14234:django:requirements.txt,,dependency_update,local-only-no-git-push,False,0,True,patched_local_workspace,0.0,0.0
20260713T225820261830Z_C5_SecFlowOps_full_beta_multi_layer_r3,full_protocol_20260713_rigorous,C5_SecFlowOps,full_beta_multi_layer,multi_layer,3,20260713T225820261830Z_C5_SecFlowOps_full_beta_multi_layer_r3:trivy:misconfig:DS-0002:Dockerfile:5,GT-IAC-DOCKER-001-full_beta_multi_layer,rule_based_agent,local-only-no-git-push,False,0,True,patched_local_workspace,0.0,0.0
20260713T225820261830Z_C5_SecFlowOps_full_beta_multi_layer_r3,full_protocol_20260713_rigorous,C5_SecFlowOps,full_beta_multi_layer,multi_layer,3,20260713T225820261830Z_C5_SecFlowOps_full_beta_multi_layer_r3:trivy:misconfig:KSV-0001:k8s/deployment.yaml:16,GT-IAC-K8S-001-full_beta_multi_layer,rule_based_agent,local-only-no-git-push,False,0,True,patched_local_workspace,0.0,0.0
20260713T225820261830Z_C5_SecFlowOps_full_beta_multi_layer_r3,full_protocol_20260713_rigorous,C5_SecFlowOps,full_beta_multi_layer,multi_layer,3,20260713T225820261830Z_C5_SecFlowOps_full_beta_multi_layer_r3:semgrep:SecFlowOps.scanners.semgrep.secflowops.reflected-html:C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T225820261830Z_C5_SecFlowOps_full_beta_multi_layer_r3\workspace\app.py:8,GT-SAST-XSS-001-full_beta_multi_layer,rule_based_agent,local-only-no-git-push,False,0,True,patched_local_workspace,0.0,0.0
20260713T225820261830Z_C5_SecFlowOps_full_beta_multi_layer_r3,full_protocol_20260713_rigorous,C5_SecFlowOps,full_beta_multi_layer,multi_layer,3,20260713T225820261830Z_C5_SecFlowOps_full_beta_multi_layer_r3:gitleaks:secflowops-fake-aws-access-key:C:/Users/User/Downloads/Compressed/DevSecOps8Abdoul/SecFlowOps/data/raw/20260713T225820261830Z_C5_SecFlowOps_full_beta_multi_layer_r3/workspace/.env.test:2,GT-SECRET-AWS-001-full_beta_multi_layer,rule_based_agent,local-only-no-git-push,False,0,True,patched_local_workspace,0.0,0.0
20260713T225903342398Z_C0_BuildOnly_full_gamma_clean_r3,full_protocol_20260713_rigorous,C0_BuildOnly,full_gamma_clean,clean,3,,,not_applicable,,,,,no_remediation_event,0.0,0.0
20260713T225903617248Z_C1_NonBlockingScanning_full_gamma_clean_r3,full_protocol_20260713_rigorous,C1_NonBlockingScanning,full_gamma_clean,clean,3,,,not_applicable,,,,,no_remediation_event,0.0,0.0
20260713T225925250914Z_C2_AutoScanning_full_gamma_clean_r3,full_protocol_20260713_rigorous,C2_AutoScanning,full_gamma_clean,clean,3,,,not_applicable,,,,,no_remediation_event,0.0,0.0
20260713T225946405778Z_C3_PolicyOnly_full_gamma_clean_r3,full_protocol_20260713_rigorous,C3_PolicyOnly,full_gamma_clean,clean,3,,,not_applicable,,,,,no_remediation_event,0.0,0.0
20260713T230006933847Z_C4_AgentsOnly_full_gamma_clean_r3,full_protocol_20260713_rigorous,C4_AgentsOnly,full_gamma_clean,clean,3,,,local_workspace_patch,local-only-no-git-push,False,0,,no_remediation_event,0.0,0.0
20260713T230101848441Z_C5_SecFlowOps_full_gamma_clean_r3,full_protocol_20260713_rigorous,C5_SecFlowOps,full_gamma_clean,clean,3,,,local_workspace_patch,local-only-no-git-push,False,0,,no_remediation_event,0.0,0.0
20260713T230221802413Z_C0_BuildOnly_full_gamma_vulnerable_dependency_r3,full_protocol_20260713_rigorous,C0_BuildOnly,full_gamma_vulnerable_dependency,vulnerable_dependency,3,,,not_applicable,,,,,no_remediation_event,0.0,0.0
20260713T230222346540Z_C1_NonBlockingScanning_full_gamma_vulnerable_dependency_r3,full_protocol_20260713_rigorous,C1_NonBlockingScanning,full_gamma_vulnerable_dependency,vulnerable_dependency,3,,,not_applicable,,,,,no_remediation_event,0.0,0.0
20260713T230249506999Z_C2_AutoScanning_full_gamma_vulnerable_dependency_r3,full_protocol_20260713_rigorous,C2_AutoScanning,full_gamma_vulnerable_dependency,vulnerable_dependency,3,,,not_applicable,,,,,no_remediation_event,0.0,0.0
20260713T230316294543Z_C3_PolicyOnly_full_gamma_vulnerable_dependency_r3,full_protocol_20260713_rigorous,C3_PolicyOnly,full_gamma_vulnerable_dependency,vulnerable_dependency,3,,,not_applicable,,,,,no_remediation_event,0.0,0.0
20260713T230343934862Z_C4_AgentsOnly_full_gamma_vulnerable_dependency_r3,full_protocol_20260713_rigorous,C4_AgentsOnly,full_gamma_vulnerable_dependency,vulnerable_dependency,3,20260713T230343934862Z_C4_AgentsOnly_full_gamma_vulnerable_dependency_r3:trivy:vuln:CVE-2019-14234:django:requirements.txt,,dependency_update,local-only-no-git-push,False,0,True,patched_local_workspace,0.0,0.0
20260713T230427309327Z_C5_SecFlowOps_full_gamma_vulnerable_dependency_r3,full_protocol_20260713_rigorous,C5_SecFlowOps,full_gamma_vulnerable_dependency,vulnerable_dependency,3,20260713T230427309327Z_C5_SecFlowOps_full_gamma_vulnerable_dependency_r3:trivy:vuln:CVE-2019-14234:django:requirements.txt,,dependency_update,local-only-no-git-push,False,0,True,patched_local_workspace,0.0,0.0
20260713T230538981598Z_C0_BuildOnly_full_gamma_fake_secret_r3,full_protocol_20260713_rigorous,C0_BuildOnly,full_gamma_fake_secret,fake_secret,3,,,not_applicable,,,,,no_remediation_event,0.0,0.0
20260713T230539561584Z_C1_NonBlockingScanning_full_gamma_fake_secret_r3,full_protocol_20260713_rigorous,C1_NonBlockingScanning,full_gamma_fake_secret,fake_secret,3,,,not_applicable,,,,,no_remediation_event,0.0,0.0
20260713T230619082429Z_C2_AutoScanning_full_gamma_fake_secret_r3,full_protocol_20260713_rigorous,C2_AutoScanning,full_gamma_fake_secret,fake_secret,3,,,not_applicable,,,,,no_remediation_event,0.0,0.0
20260713T230658751512Z_C3_PolicyOnly_full_gamma_fake_secret_r3,full_protocol_20260713_rigorous,C3_PolicyOnly,full_gamma_fake_secret,fake_secret,3,,,not_applicable,,,,,no_remediation_event,0.0,0.0
20260713T230739653981Z_C4_AgentsOnly_full_gamma_fake_secret_r3,full_protocol_20260713_rigorous,C4_AgentsOnly,full_gamma_fake_secret,fake_secret,3,20260713T230739653981Z_C4_AgentsOnly_full_gamma_fake_secret_r3:gitleaks:secflowops-fake-aws-access-key:C:/Users/User/Downloads/Compressed/DevSecOps8Abdoul/SecFlowOps/data/raw/20260713T230739653981Z_C4_AgentsOnly_full_gamma_fake_secret_r3/workspace/.env.test:2,GT-SECRET-AWS-001-full_gamma_fake_secret,rule_based_agent,local-only-no-git-push,False,0,True,patched_local_workspace,0.0,0.0
20260713T230849492091Z_C5_SecFlowOps_full_gamma_fake_secret_r3,full_protocol_20260713_rigorous,C5_SecFlowOps,full_gamma_fake_secret,fake_secret,3,20260713T230849492091Z_C5_SecFlowOps_full_gamma_fake_secret_r3:gitleaks:secflowops-fake-aws-access-key:C:/Users/User/Downloads/Compressed/DevSecOps8Abdoul/SecFlowOps/data/raw/20260713T230849492091Z_C5_SecFlowOps_full_gamma_fake_secret_r3/workspace/.env.test:2,GT-SECRET-AWS-001-full_gamma_fake_secret,rule_based_agent,local-only-no-git-push,False,0,True,patched_local_workspace,0.0,0.0
20260713T230946089876Z_C0_BuildOnly_full_gamma_sast_reflected_xss_r3,full_protocol_20260713_rigorous,C0_BuildOnly,full_gamma_sast_reflected_xss,sast_reflected_xss,3,,,not_applicable,,,,,no_remediation_event,0.0,0.0
20260713T230946559971Z_C1_NonBlockingScanning_full_gamma_sast_reflected_xss_r3,full_protocol_20260713_rigorous,C1_NonBlockingScanning,full_gamma_sast_reflected_xss,sast_reflected_xss,3,,,not_applicable,,,,,no_remediation_event,0.0,0.0
20260713T231016140852Z_C2_AutoScanning_full_gamma_sast_reflected_xss_r3,full_protocol_20260713_rigorous,C2_AutoScanning,full_gamma_sast_reflected_xss,sast_reflected_xss,3,,,not_applicable,,,,,no_remediation_event,0.0,0.0
20260713T231037573738Z_C3_PolicyOnly_full_gamma_sast_reflected_xss_r3,full_protocol_20260713_rigorous,C3_PolicyOnly,full_gamma_sast_reflected_xss,sast_reflected_xss,3,,,not_applicable,,,,,no_remediation_event,0.0,0.0
20260713T231059304503Z_C4_AgentsOnly_full_gamma_sast_reflected_xss_r3,full_protocol_20260713_rigorous,C4_AgentsOnly,full_gamma_sast_reflected_xss,sast_reflected_xss,3,20260713T231059304503Z_C4_AgentsOnly_full_gamma_sast_reflected_xss_r3:semgrep:SecFlowOps.scanners.semgrep.secflowops.reflected-html:C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T231059304503Z_C4_AgentsOnly_full_gamma_sast_reflected_xss_r3\workspace\app.py:8,GT-SAST-XSS-001-full_gamma_sast_reflected_xss,rule_based_agent,local-only-no-git-push,False,0,True,patched_local_workspace,0.0,0.0
20260713T231143975724Z_C5_SecFlowOps_full_gamma_sast_reflected_xss_r3,full_protocol_20260713_rigorous,C5_SecFlowOps,full_gamma_sast_reflected_xss,sast_reflected_xss,3,20260713T231143975724Z_C5_SecFlowOps_full_gamma_sast_reflected_xss_r3:semgrep:SecFlowOps.scanners.semgrep.secflowops.reflected-html:C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T231143975724Z_C5_SecFlowOps_full_gamma_sast_reflected_xss_r3\workspace\app.py:8,GT-SAST-XSS-001-full_gamma_sast_reflected_xss,rule_based_agent,local-only-no-git-push,False,0,True,patched_local_workspace,0.0,0.0
20260713T231225308955Z_C0_BuildOnly_full_gamma_sast_sql_injection_r3,full_protocol_20260713_rigorous,C0_BuildOnly,full_gamma_sast_sql_injection,sast_sql_injection,3,,,not_applicable,,,,,no_remediation_event,0.0,0.0
20260713T231225627918Z_C1_NonBlockingScanning_full_gamma_sast_sql_injection_r3,full_protocol_20260713_rigorous,C1_NonBlockingScanning,full_gamma_sast_sql_injection,sast_sql_injection,3,,,not_applicable,,,,,no_remediation_event,0.0,0.0
20260713T231247294889Z_C2_AutoScanning_full_gamma_sast_sql_injection_r3,full_protocol_20260713_rigorous,C2_AutoScanning,full_gamma_sast_sql_injection,sast_sql_injection,3,,,not_applicable,,,,,no_remediation_event,0.0,0.0
20260713T231308857466Z_C3_PolicyOnly_full_gamma_sast_sql_injection_r3,full_protocol_20260713_rigorous,C3_PolicyOnly,full_gamma_sast_sql_injection,sast_sql_injection,3,,,not_applicable,,,,,no_remediation_event,0.0,0.0
20260713T231341130489Z_C4_AgentsOnly_full_gamma_sast_sql_injection_r3,full_protocol_20260713_rigorous,C4_AgentsOnly,full_gamma_sast_sql_injection,sast_sql_injection,3,20260713T231341130489Z_C4_AgentsOnly_full_gamma_sast_sql_injection_r3:semgrep:SecFlowOps.scanners.semgrep.secflowops.formatted-sql:C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T231341130489Z_C4_AgentsOnly_full_gamma_sast_sql_injection_r3\workspace\app.py:17,GT-SAST-SQLI-001-full_gamma_sast_sql_injection,rule_based_agent,local-only-no-git-push,False,0,True,patched_local_workspace,0.0,0.0
20260713T231442669001Z_C5_SecFlowOps_full_gamma_sast_sql_injection_r3,full_protocol_20260713_rigorous,C5_SecFlowOps,full_gamma_sast_sql_injection,sast_sql_injection,3,20260713T231442669001Z_C5_SecFlowOps_full_gamma_sast_sql_injection_r3:semgrep:SecFlowOps.scanners.semgrep.secflowops.formatted-sql:C:\Users\User\Downloads\Compressed\DevSecOps8Abdoul\SecFlowOps\data\raw\20260713T231442669001Z_C5_SecFlowOps_full_gamma_sast_sql_injection_r3\workspace\app.py:17,GT-SAST-SQLI-001-full_gamma_sast_sql_injection,rule_based_agent,local-only-no-git-push,False,0,True,patched_local_workspace,0.0,0.0
20260713T231547424315Z_C0_BuildOnly_full_gamma_docker_misconfiguration_r3,full_protocol_20260713_rigorous,C0_BuildOnly,full_gamma_docker_misconfiguration,docker_misconfiguration,3,,,not_applicable,,,,,no_remediation_event,0.0,0.0
20260713T231547928613Z_C1_NonBlockingScanning_full_gamma_docker_misconfiguration_r3,full_protocol_20260713_rigorous,C1_NonBlockingScanning,full_gamma_docker_misconfiguration,docker_misconfiguration,3,,,not_applicable,,,,,no_remediation_event,0.0,0.0
20260713T231618094192Z_C2_AutoScanning_full_gamma_docker_misconfiguration_r3,full_protocol_20260713_rigorous,C2_AutoScanning,full_gamma_docker_misconfiguration,docker_misconfiguration,3,,,not_applicable,,,,,no_remediation_event,0.0,0.0
20260713T231639863197Z_C3_PolicyOnly_full_gamma_docker_misconfiguration_r3,full_protocol_20260713_rigorous,C3_PolicyOnly,full_gamma_docker_misconfiguration,docker_misconfiguration,3,,,not_applicable,,,,,no_remediation_event,0.0,0.0
20260713T231658850711Z_C4_AgentsOnly_full_gamma_docker_misconfiguration_r3,full_protocol_20260713_rigorous,C4_AgentsOnly,full_gamma_docker_misconfiguration,docker_misconfiguration,3,20260713T231658850711Z_C4_AgentsOnly_full_gamma_docker_misconfiguration_r3:trivy:misconfig:DS-0002:Dockerfile:5,GT-IAC-DOCKER-001-full_gamma_docker_misconfiguration,rule_based_agent,local-only-no-git-push,False,0,True,patched_local_workspace,0.0,0.0
